Locator,Sample_Date,Sample_Depth,UpDown,Sample_Temperature_field,ST_Qual,Salinity_field,SA_Qual
KSBP01,5/9/12 15:34,15.97,Down,9.2717,,28.1745,
KSBP01,5/9/12 15:34,16.526,Down,9.2422,,28.2025,
KSBP01,5/9/12 15:34,17.025,Down,9.2349,,28.21,
KSBP01,5/9/12 15:34,17.464,Down,9.2155,,28.227,
KSBP01,5/9/12 15:34,18.016,Down,9.1703,,28.2648,
KSBP01,5/9/12 15:34,18.476,Down,9.1416,,28.2969,
KSBP01,5/9/12 15:34,18.979,Down,9.1246,,28.3224,
KSBP01,5/9/12 15:34,19.513,Down,9.0966,,28.3589,
KSBP01,5/9/12 15:34,19.963,Down,9.0481,,28.3979,
KSBP01,5/9/12 15:34,20.451,Down,9.0121,,28.4191,
KSBP01,5/9/12 15:34,20.919,Down,9.0077,,28.4243,
KSBP01,5/9/12 15:34,20.456,Up,9.0157,,28.4184,
KSBP01,5/9/12 15:34,20.003,Up,9.0131,,28.4187,
KSBP01,5/9/12 15:34,19.495,Up,9.0189,,28.4174,
KSBP01,5/9/12 15:34,19.013,Up,9.0472,,28.3997,
KSBP01,5/9/12 15:34,18.479,Up,9.0751,,28.3768,
KSBP01,5/9/12 15:34,18.02,Up,9.1036,,28.3491,
KSBP01,5/9/12 15:34,17.485,Up,9.126,,28.3194,
KSBP01,5/9/12 15:34,17.001,Up,9.1379,,28.3031,
KSBP01,5/9/12 15:34,16.518,Up,9.1632,,28.2716,
KSBP01,5/9/12 15:34,15.988,Up,9.2077,,28.2343,
KSBP01,5/9/12 15:34,15.496,Up,9.2252,,28.2185,
KSBP01,5/9/12 15:34,15,Up,9.2512,,28.1955,
KSBP01,5/9/12 15:34,14.514,Up,9.265,,28.1812,
KSBP01,5/9/12 15:34,14.017,Up,9.2776,,28.1683,
KSBP01,5/9/12 15:34,13.476,Up,9.2891,,28.1568,
KSBP01,5/9/12 15:34,12.982,Up,9.3057,,28.1414,
KSBP01,5/9/12 15:35,12.519,Up,9.3232,,28.1256,
KSBP01,5/9/12 15:35,11.982,Up,9.3439,,28.1059,
KSBP01,5/9/12 15:35,11.496,Up,9.36,,28.0894,
KSBP01,5/9/12 15:35,10.994,Up,9.3814,,28.0689,
KSBP01,5/9/12 15:35,10.506,Up,9.3933,,28.0571,
KSBP01,5/9/12 15:35,9.982,Up,9.4149,,28.037,
KSBP01,5/9/12 15:35,9.514,Up,9.4233,,28.0294,
KSBP01,5/9/12 15:35,8.973,Up,9.4425,,28.011,
KSBP01,5/9/12 15:35,8.517,Up,9.498,,27.9657,
KSBP01,5/9/12 15:35,8.011,Up,9.6243,,27.8692,
KSBP01,5/9/12 15:35,7.496,Up,9.7915,,27.7259,
KSBP01,5/9/12 15:35,6.994,Up,10.0318,,27.5133,
KSBP01,5/9/12 15:35,6.503,Up,10.2327,,27.3063,
KSBP01,5/9/12 15:35,5.996,Up,10.5333,,27.0552,
KSBP01,5/9/12 15:35,5.488,Up,10.6732,,26.9512,
KSBP01,5/9/12 15:35,4.983,Up,10.6135,,26.9792,
KSBP01,5/9/12 15:35,4.506,Up,10.6735,,26.9063,
KSBP01,5/9/12 15:35,4.02,Up,10.557,,27.0286,
KSBP01,5/9/12 15:35,3.483,Up,10.501,,27.0638,
KSBP01,5/9/12 15:35,2.987,Up,10.6426,,26.9161,
KSBP01,5/9/12 15:35,2.526,Up,10.7705,,26.8022,
KSBP01,5/9/12 15:35,1.99,Up,10.7927,,26.7752,
KSBP01,5/9/12 15:35,1.492,Up,10.799,,26.7714,
KSBP01,5/9/12 15:35,0.978,Up,10.7671,,26.8037,
KSBP01,5/9/12 15:35,0.373,Up,10.7509,,12.7956,
KSBP01,5/21/12 8:52,1.454,Down,10.8485,,27.4432,
KSBP01,5/21/12 8:53,2.005,Down,10.8449,,27.4336,
KSBP01,5/21/12 8:53,2.519,Down,10.8419,,27.4412,
KSBP01,5/21/12 8:53,2.981,Down,10.8349,,27.4621,
KSBP01,5/21/12 8:53,3.491,Down,10.8105,,27.5295,
KSBP01,5/21/12 8:53,3.951,Down,10.793,,27.5561,
KSBP01,5/21/12 8:53,4.498,Down,10.6745,,27.7031,
KSBP01,5/21/12 8:53,5.022,Down,10.5954,,27.7854,
KSBP01,5/21/12 8:53,5.564,Down,10.5281,,27.8304,
KSBP01,5/21/12 8:53,6.049,Down,10.4665,,27.863,
KSBP01,5/21/12 8:53,6.477,Down,10.4183,,27.8907,
KSBP01,5/21/12 8:53,6.993,Down,10.3209,,27.9834,
KSBP01,5/21/12 8:53,7.495,Down,10.2967,,28.0089,
KSBP01,5/21/12 8:53,8.019,Down,10.2458,,28.0542,
KSBP01,5/21/12 8:53,8.477,Down,10.1511,,28.1374,
KSBP01,5/21/12 8:53,8.995,Down,10.1355,,28.1567,
KSBP01,5/21/12 8:53,9.517,Down,10.0944,,28.2086,
KSBP01,5/21/12 8:53,9.981,Down,10.0577,,28.2442,
KSBP01,5/21/12 8:53,10.489,Down,9.9064,,28.316,
KSBP01,5/21/12 8:53,11.013,Down,9.8695,,28.3295,
KSBP01,5/21/12 8:53,11.503,Down,9.7391,,28.3878,
KSBP01,5/21/12 8:53,12.005,Down,9.703,,28.4065,
KSBP01,5/21/12 8:53,12.454,Down,9.6683,,28.4242,
KSBP01,5/21/12 8:53,13.037,Down,9.5554,,28.4835,
KSBP01,5/21/12 8:53,13.502,Down,9.5409,,28.4911,
KSBP01,5/21/12 8:54,14.024,Down,9.5072,,28.5094,
KSBP01,5/21/12 8:54,14.48,Down,9.4091,,28.561,
KSBP01,5/21/12 8:54,15.044,Down,9.3887,,28.5719,
KSBP01,5/21/12 8:54,15.465,Down,9.38,,28.5769,
KSBP01,5/21/12 8:54,16.034,Down,9.3409,,28.5982,
KSBP01,5/21/12 8:54,16.559,Down,9.3223,,28.6088,
KSBP01,5/21/12 8:54,16.975,Down,9.3206,,28.6098,
KSBP01,5/21/12 8:54,17.435,Down,9.3163,,28.6119,
KSBP01,5/21/12 8:54,18.011,Down,9.3121,,28.6146,
KSBP01,5/21/12 8:54,18.426,Down,9.3071,,28.6174,
KSBP01,5/21/12 8:54,18.993,Down,9.3024,,28.6195,
KSBP01,5/21/12 8:54,19.494,Down,9.2994,,28.6201,
KSBP01,5/21/12 8:54,19.953,Down,9.2973,,28.6202,
KSBP01,5/21/12 8:54,20.473,Down,9.2948,,28.6207,
KSBP01,5/21/12 8:54,21.053,Down,9.2841,,28.6244,
KSBP01,5/21/12 8:54,21.495,Down,9.2041,,28.6545,
KSBP01,5/21/12 8:54,22.026,Down,9.0852,,28.7074,
KSBP01,5/21/12 8:54,22.479,Down,9.0715,,28.7117,
KSBP01,5/21/12 8:54,23.029,Down,9.0637,,28.7149,
KSBP01,5/21/12 8:54,23.491,Down,9.0548,,28.7185,
KSBP01,5/21/12 8:54,24.043,Down,9.043,,28.7228,
KSBP01,5/21/12 8:54,24.479,Down,9.0409,,28.7238,
KSBP01,5/21/12 8:54,25.014,Down,9.0393,,28.7249,
KSBP01,5/21/12 8:54,25.493,Down,9.0384,,28.7257,
KSBP01,5/21/12 8:54,26.05,Down,9.0381,,28.7262,
KSBP01,5/21/12 8:54,26.48,Down,9.0375,,28.7265,
KSBP01,5/21/12 8:54,27.036,Down,9.0363,,28.7272,
KSBP01,5/21/12 8:54,27.475,Down,9.034,,28.7275,
KSBP01,5/21/12 8:54,28.036,Down,9.0321,,28.7282,
KSBP01,5/21/12 8:54,28.463,Down,9.0324,,28.7283,
KSBP01,5/21/12 8:54,29.003,Down,9.0308,,28.7285,
KSBP01,5/21/12 8:54,29.46,Down,9.0287,,28.7294,
KSBP01,5/21/12 8:54,30.022,Down,9.0291,,28.7293,
KSBP01,5/21/12 8:54,30.47,Down,9.0225,,28.7341,
KSBP01,5/21/12 8:54,31.008,Down,9.0193,,28.7373,
KSBP01,5/21/12 8:54,31.509,Down,9.0158,,28.7431,
KSBP01,5/21/12 8:54,32.038,Down,9.0013,,28.7663,
KSBP01,5/21/12 8:54,32.459,Down,9,,28.7758,
KSBP01,5/21/12 8:54,33.003,Down,9.0005,,28.7788,
KSBP01,5/21/12 8:54,33.426,Down,8.9999,,28.78,
KSBP01,5/21/12 8:54,34.004,Down,8.9987,,28.7811,
KSBP01,5/21/12 8:54,34.428,Down,9.0003,,28.7746,
KSBP01,5/21/12 8:54,35.049,Down,9.0012,,28.7793,
KSBP01,5/21/12 8:55,35.53,Down,9.0045,,28.7741,
KSBP01,5/21/12 8:55,35.978,Down,9.0051,,28.772,
KSBP01,5/21/12 8:55,36.529,Down,9.0026,,28.7775,
KSBP01,5/21/12 8:55,36.985,Down,9.0025,,28.7874,
KSBP01,5/21/12 8:55,37.517,Down,9.0041,,28.7929,
KSBP01,5/21/12 8:55,38.001,Down,9.0038,,28.7938,
KSBP01,5/21/12 8:55,38.495,Down,9.0041,,28.7957,
KSBP01,5/21/12 8:55,38.979,Down,9.0084,,28.8,
KSBP01,5/21/12 8:55,39.489,Down,9.0117,,28.805,
KSBP01,5/21/12 8:55,39.99,Down,9.0132,,28.8095,
KSBP01,5/21/12 8:55,40.478,Down,9.0132,,28.8102,
KSBP01,5/21/12 8:55,40.988,Down,9.0158,,28.8115,
KSBP01,5/21/12 8:55,41.475,Down,9.0151,,28.813,
KSBP01,5/21/12 8:55,42.015,Down,9.0243,,28.8255,
KSBP01,5/21/12 8:55,42.51,Down,9.0298,,28.8333,
KSBP01,5/21/12 8:55,43.02,Down,9.0324,,28.8366,
KSBP01,5/21/12 8:55,43.458,Down,9.0326,,28.8371,
KSBP01,5/21/12 8:55,43.974,Down,9.0322,,28.838,
KSBP01,5/21/12 8:55,44.519,Down,9.0322,,28.8401,
KSBP01,5/21/12 8:55,45.025,Down,9.032,,28.8397,
KSBP01,5/21/12 8:55,45.459,Down,9.032,,28.8397,
KSBP01,5/21/12 8:55,46.04,Down,9.0316,,28.8384,
KSBP01,5/21/12 8:55,46.494,Down,9.0313,,28.8385,
KSBP01,5/21/12 8:55,47.028,Down,9.0315,,28.8401,
KSBP01,5/21/12 8:55,47.515,Down,9.0311,,28.8408,
KSBP01,5/21/12 8:55,47.996,Down,9.0303,,28.8409,
KSBP01,5/21/12 8:55,48.447,Down,9.0318,,28.848,
KSBP01,5/21/12 8:55,49.029,Down,9.0317,,28.8484,
KSBP01,5/21/12 8:55,49.524,Down,9.0359,,28.8394,
KSBP01,5/21/12 8:55,49.981,Down,9.0348,,28.8371,
KSBP01,5/21/12 8:55,50.531,Down,9.0345,,28.8381,
KSBP01,5/21/12 8:55,50.983,Down,9.0361,,28.8403,
KSBP01,5/21/12 8:55,51.435,Down,9.0359,,28.8393,
KSBP01,5/21/12 8:55,52.029,Down,9.0337,,28.8409,
KSBP01,5/21/12 8:55,52.492,Down,9.0337,,28.8428,
KSBP01,5/21/12 8:55,52.972,Down,9.0334,,28.8431,
KSBP01,5/21/12 8:55,53.524,Down,9.0335,,28.8421,
KSBP01,5/21/12 8:55,53.954,Down,9.0293,,28.8488,
KSBP01,5/21/12 8:55,54.548,Down,9.0233,,28.8539,
KSBP01,5/21/12 8:55,55.019,Down,9.0234,,28.8529,
KSBP01,5/21/12 8:55,55.504,Down,9.0252,,28.8531,
KSBP01,5/21/12 8:55,55.996,Down,9.0248,,28.8569,
KSBP01,5/21/12 8:55,56.497,Down,9.023,,28.8613,
KSBP01,5/21/12 8:55,56.996,Down,9.0215,,28.8656,
KSBP01,5/21/12 8:55,57.519,Down,9.0217,,28.8656,
KSBP01,5/21/12 8:55,58.001,Down,9.019,,28.8729,
KSBP01,5/21/12 8:56,58.521,Down,9.0158,,28.8799,
KSBP01,5/21/12 8:56,59.026,Down,9.0085,,28.8943,
KSBP01,5/21/12 8:56,59.499,Down,9.0027,,28.9073,
KSBP01,5/21/12 8:56,60.031,Down,8.9984,,28.9154,
KSBP01,5/21/12 8:56,60.518,Down,8.9957,,28.9206,
KSBP01,5/21/12 8:56,61.045,Down,8.9912,,28.9286,
KSBP01,5/21/12 8:56,61.534,Down,8.9902,,28.9311,
KSBP01,5/21/12 8:56,61.971,Down,8.9901,,28.9316,
KSBP01,5/21/12 8:56,62.533,Down,8.9879,,28.9373,
KSBP01,5/21/12 8:56,63.012,Down,8.9869,,28.9397,
KSBP01,5/21/12 8:56,63.542,Down,8.985,,28.9444,
KSBP01,5/21/12 8:56,63.991,Down,8.9816,,28.9515,
KSBP01,5/21/12 8:56,64.486,Down,8.9811,,28.9521,
KSBP01,5/21/12 8:56,65.04,Down,8.9812,,28.9523,
KSBP01,5/21/12 8:56,65.479,Down,8.9808,,28.9535,
KSBP01,5/21/12 8:56,66.044,Down,8.98,,28.9562,
KSBP01,5/21/12 8:56,66.496,Down,8.9777,,28.9622,
KSBP01,5/21/12 8:56,67.006,Down,8.9741,,28.9705,
KSBP01,5/21/12 8:56,67.509,Down,8.9724,,28.9743,
KSBP01,5/21/12 8:56,67.984,Down,8.9654,,28.9801,
KSBP01,5/21/12 8:56,68.493,Down,8.9249,,28.9982,
KSBP01,5/21/12 8:56,69.045,Down,8.8968,,29.0234,
KSBP01,5/21/12 8:56,69.471,Down,8.9071,,29.0594,
KSBP01,5/21/12 8:56,70.004,Down,8.9197,,29.0956,
KSBP01,5/21/12 8:56,70.471,Down,8.9218,,29.1018,
KSBP01,5/21/12 8:56,70.987,Down,8.9247,,29.1098,
KSBP01,5/21/12 8:56,71.492,Down,8.9377,,29.1321,
KSBP01,5/21/12 8:56,72.003,Down,8.9378,,29.1488,
KSBP01,5/21/12 8:56,72.511,Down,8.929,,29.1469,
KSBP01,5/21/12 8:56,73.002,Down,8.9406,,29.1363,
KSBP01,5/21/12 8:56,73.496,Down,8.9395,,29.1362,
KSBP01,5/21/12 8:56,73.979,Down,8.9361,,29.1408,
KSBP01,5/21/12 8:56,74.508,Down,8.9051,,29.1675,
KSBP01,5/21/12 8:56,74.969,Down,8.8937,,29.1658,
KSBP01,5/21/12 8:56,75.513,Down,8.8864,,29.1645,
KSBP01,5/21/12 8:56,75.926,Down,8.8868,,29.1644,
KSBP01,5/21/12 8:56,76.603,Down,8.889,,29.1635,
KSBP01,5/21/12 8:56,76.958,Down,8.8886,,29.1646,
KSBP01,5/21/12 8:56,77.61,Down,8.8881,,29.1675,
KSBP01,5/21/12 8:56,77.987,Down,8.8883,,29.1681,
KSBP01,5/21/12 8:56,78.559,Down,8.8926,,29.1699,
KSBP01,5/21/12 8:56,79.012,Down,8.8967,,29.1721,
KSBP01,5/21/12 8:56,79.492,Down,8.896,,29.1709,
KSBP01,5/21/12 8:56,80.01,Down,8.9003,,29.1732,
KSBP01,5/21/12 8:56,80.509,Down,8.9012,,29.1735,
KSBP01,5/21/12 8:56,81.04,Down,8.9105,,29.1727,
KSBP01,5/21/12 8:56,81.459,Down,8.9147,,29.1689,
KSBP01,5/21/12 8:56,82.026,Down,8.9124,,29.162,
KSBP01,5/21/12 8:56,82.533,Down,8.9057,,29.1653,
KSBP01,5/21/12 8:57,82.972,Down,8.9037,,29.1661,
KSBP01,5/21/12 8:57,83.504,Down,8.9074,,29.1633,
KSBP01,5/21/12 8:57,84.015,Down,8.9085,,29.1688,
KSBP01,5/21/12 8:57,84.481,Down,8.9153,,29.1742,
KSBP01,5/21/12 8:57,84.966,Down,8.9169,,29.1732,
KSBP01,5/21/12 8:57,85.459,Down,8.9176,,29.174,
KSBP01,5/21/12 8:57,85.971,Down,8.9174,,29.1725,
KSBP01,5/21/12 8:57,86.502,Down,8.9225,,29.1756,
KSBP01,5/21/12 8:57,86.966,Down,8.9301,,29.1773,
KSBP01,5/21/12 8:57,87.492,Down,8.9503,,29.176,
KSBP01,5/21/12 8:57,87.991,Down,8.951,,29.1778,
KSBP01,5/21/12 8:57,88.477,Down,8.9496,,29.1783,
KSBP01,5/21/12 8:57,88.947,Down,8.945,,29.178,
KSBP01,5/21/12 8:57,89.502,Down,8.9435,,29.1788,
KSBP01,5/21/12 8:57,89.986,Down,8.9478,,29.1792,
KSBP01,5/21/12 8:57,90.488,Down,8.9351,,29.178,
KSBP01,5/21/12 8:57,90.952,Down,8.9221,,29.1745,
KSBP01,5/21/12 8:57,91.525,Down,8.9107,,29.1715,
KSBP01,5/21/12 8:57,91.952,Down,8.907,,29.1715,
KSBP01,5/21/12 8:57,92.52,Down,8.9177,,29.1705,
KSBP01,5/21/12 8:57,93.033,Down,8.9132,,29.1717,
KSBP01,5/21/12 8:57,93.488,Down,8.91,,29.1721,
KSBP01,5/21/12 8:57,94.047,Down,8.911,,29.1715,
KSBP01,5/21/12 8:57,94.422,Down,8.9101,,29.1714,
KSBP01,5/21/12 8:57,94.974,Down,8.9074,,29.1711,
KSBP01,5/21/12 8:57,95.492,Down,8.908,,29.1708,
KSBP01,5/21/12 8:57,95.904,Down,8.9108,,29.1725,
KSBP01,5/21/12 8:57,96.588,Down,8.9142,,29.1755,
KSBP01,5/21/12 8:57,96.945,Down,8.9163,,29.1781,
KSBP01,5/21/12 8:57,97.561,Down,8.922,,29.1807,
KSBP01,5/21/12 8:57,97.991,Down,8.9238,,29.1809,
KSBP01,5/21/12 8:57,98.508,Down,8.926,,29.1833,
KSBP01,5/21/12 8:57,99.018,Down,8.9251,,29.1841,
KSBP01,5/21/12 8:57,99.481,Down,8.9216,,29.1818,
KSBP01,5/21/12 8:57,100.025,Down,8.9182,,29.1789,
KSBP01,5/21/12 8:57,100.462,Down,8.9187,,29.1752,
KSBP01,5/21/12 8:57,100.999,Down,8.9173,,29.1746,
KSBP01,5/21/12 8:57,101.51,Down,8.9139,,29.1758,
KSBP01,5/21/12 8:57,101.934,Down,8.9147,,29.1758,
KSBP01,5/21/12 8:57,102.561,Down,8.9124,,29.1758,
KSBP01,5/21/12 8:57,102.958,Down,8.9121,,29.1763,
KSBP01,5/21/12 8:57,103.531,Down,8.9122,,29.1771,
KSBP01,5/21/12 8:57,103.958,Down,8.9127,,29.1755,
KSBP01,5/21/12 8:57,104.509,Down,8.9092,,29.1717,
KSBP01,5/21/12 8:57,105.018,Down,8.9137,,29.1717,
KSBP01,5/21/12 8:57,105.498,Down,8.9102,,29.1719,
KSBP01,5/21/12 8:58,105.967,Down,8.9127,,29.1728,
KSBP01,5/21/12 8:58,106.474,Down,8.9136,,29.1726,
KSBP01,5/21/12 8:58,106.992,Down,8.9189,,29.1718,
KSBP01,5/21/12 8:58,107.493,Down,8.9178,,29.1713,
KSBP01,5/21/12 8:58,107.958,Down,8.9178,,29.1716,
KSBP01,5/21/12 8:58,108.532,Down,8.9199,,29.1725,
KSBP01,5/21/12 8:58,108.989,Down,8.92,,29.1706,
KSBP01,5/21/12 8:58,109.509,Down,8.9196,,29.1703,
KSBP01,5/21/12 8:58,109.996,Down,8.9192,,29.1714,
KSBP01,5/21/12 8:58,110.507,Down,8.9203,,29.1732,
KSBP01,5/21/12 8:58,110.967,Down,8.9251,,29.1758,
KSBP01,5/21/12 8:58,111.483,Down,8.9234,,29.1752,
KSBP01,5/21/12 8:58,112.003,Down,8.9188,,29.1723,
KSBP01,5/21/12 8:58,112.478,Down,8.9158,,29.1726,
KSBP01,5/21/12 8:58,112.975,Down,8.9167,,29.1738,
KSBP01,5/21/12 8:58,113.512,Down,8.9272,,29.1777,
KSBP01,5/21/12 8:58,113.96,Down,8.9215,,29.1783,
KSBP01,5/21/12 8:58,114.527,Down,8.9237,,29.1791,
KSBP01,5/21/12 8:58,114.974,Down,8.9237,,29.1786,
KSBP01,5/21/12 8:58,115.547,Down,8.9387,,29.1806,
KSBP01,5/21/12 8:58,116.004,Down,8.9358,,29.1829,
KSBP01,5/21/12 8:58,116.5,Down,8.9404,,29.1813,
KSBP01,5/21/12 8:58,117.009,Down,8.9384,,29.1817,
KSBP01,5/21/12 8:58,117.482,Down,8.9417,,29.1758,
KSBP01,5/21/12 8:58,118.047,Down,8.9379,,29.1862,
KSBP01,5/21/12 8:58,118.471,Down,8.9452,,29.1937,
KSBP01,5/21/12 8:58,119.035,Down,8.9476,,29.1936,
KSBP01,5/21/12 8:58,119.512,Down,8.946,,29.194,
KSBP01,5/21/12 8:58,120.023,Down,8.9424,,29.1919,
KSBP01,5/21/12 8:58,120.48,Down,8.9259,,29.1853,
KSBP01,5/21/12 8:58,120.979,Down,8.9317,,29.188,
KSBP01,5/21/12 8:58,121.533,Down,8.9431,,29.1938,
KSBP01,5/21/12 8:58,122.01,Down,8.9384,,29.1912,
KSBP01,5/21/12 8:58,122.497,Down,8.9359,,29.191,
KSBP01,5/21/12 8:58,123.044,Down,8.9287,,29.1895,
KSBP01,5/21/12 8:58,123.486,Down,8.9266,,29.1892,
KSBP01,5/21/12 8:58,124.002,Down,8.9272,,29.1903,
KSBP01,5/21/12 8:58,124.528,Down,8.9302,,29.1921,
KSBP01,5/21/12 8:58,124.987,Down,8.9271,,29.1914,
KSBP01,5/21/12 8:58,125.527,Down,8.9166,,29.1856,
KSBP01,5/21/12 8:58,125.972,Down,8.9096,,29.1821,
KSBP01,5/21/12 8:58,126.566,Down,8.9036,,29.1779,
KSBP01,5/21/12 8:58,127.032,Down,8.8998,,29.1754,
KSBP01,5/21/12 8:58,127.462,Down,8.9005,,29.181,
KSBP01,5/21/12 8:58,128.005,Down,8.9194,,29.2228,
KSBP01,5/21/12 8:59,128.517,Down,8.9084,,29.2259,
KSBP01,5/21/12 8:59,128.99,Down,8.9017,,29.2277,
KSBP01,5/21/12 8:59,129.534,Down,8.9009,,29.2351,
KSBP01,5/21/12 8:59,130.024,Down,8.9179,,29.2709,
KSBP01,5/21/12 8:59,130.491,Down,8.9276,,29.2916,
KSBP01,5/21/12 8:59,131.001,Down,8.9291,,29.294,
KSBP01,5/21/12 8:59,131.547,Down,8.9266,,29.2879,
KSBP01,5/21/12 8:59,131.981,Down,8.9201,,29.2746,
KSBP01,5/21/12 8:59,132.468,Down,8.9154,,29.2675,
KSBP01,5/21/12 8:59,133.006,Down,8.9117,,29.2642,
KSBP01,5/21/12 8:59,133.451,Down,8.9137,,29.2677,
KSBP01,5/21/12 8:59,134.03,Down,8.9097,,29.2638,
KSBP01,5/21/12 8:59,134.516,Down,8.912,,29.267,
KSBP01,5/21/12 8:59,134.987,Down,8.9289,,29.2861,
KSBP01,5/21/12 8:59,135.549,Down,8.9262,,29.2826,
KSBP01,5/21/12 8:59,136.009,Down,8.9238,,29.2792,
KSBP01,5/21/12 8:59,136.511,Down,8.9244,,29.2796,
KSBP01,5/21/12 8:59,136.96,Down,8.9276,,29.2823,
KSBP01,5/21/12 8:59,137.514,Down,8.9247,,29.2803,
KSBP01,5/21/12 8:59,138.006,Down,8.922,,29.2756,
KSBP01,5/21/12 8:59,138.505,Down,8.907,,29.2606,
KSBP01,5/21/12 8:59,139.043,Down,8.9065,,29.2597,
KSBP01,5/21/12 8:59,139.477,Down,8.9091,,29.2626,
KSBP01,5/21/12 8:59,140.088,Down,8.9171,,29.2873,
KSBP01,5/21/12 8:59,140.496,Down,8.9242,,29.2994,
KSBP01,5/21/12 8:59,141.057,Down,8.9295,,29.3064,
KSBP01,5/21/12 8:59,141.412,Down,8.9284,,29.3024,
KSBP01,5/21/12 8:59,142.075,Down,8.9264,,29.3012,
KSBP01,5/21/12 8:59,142.491,Down,8.9132,,29.2791,
KSBP01,5/21/12 8:59,143.001,Down,8.8972,,29.26,
KSBP01,5/21/12 8:59,143.505,Down,8.9189,,29.2935,
KSBP01,5/21/12 8:59,143.951,Down,8.9221,,29.2962,
KSBP01,5/21/12 8:59,144.487,Down,8.9101,,29.2759,
KSBP01,5/21/12 8:59,145.028,Down,8.903,,29.2678,
KSBP01,5/21/12 8:59,145.374,Down,8.9056,,29.2689,
KSBP01,5/21/12 8:59,146.073,Down,8.901,,29.2625,
KSBP01,5/21/12 8:59,146.451,Down,8.9065,,29.2738,
KSBP01,5/21/12 8:59,146.971,Down,8.9256,,29.2983,
KSBP01,5/21/12 8:59,147.497,Down,8.9101,,29.276,
KSBP01,5/21/12 8:59,148.023,Down,8.8977,,29.261,
KSBP01,5/21/12 8:59,148.458,Down,8.9063,,29.2718,
KSBP01,5/21/12 8:59,148.973,Down,8.9141,,29.2819,
KSBP01,5/21/12 8:59,149.487,Down,8.9067,,29.2674,
KSBP01,5/21/12 8:59,150.024,Down,8.9066,,29.273,
KSBP01,5/21/12 9:00,150.511,Down,8.9054,,29.2749,
KSBP01,5/21/12 9:00,150.93,Down,8.9015,,29.2698,
KSBP01,5/21/12 9:00,151.525,Down,8.9263,,29.3034,
KSBP01,5/21/12 9:00,152.053,Down,8.9097,,29.2782,
KSBP01,5/21/12 9:00,152.503,Down,8.9337,,29.3197,
KSBP01,5/21/12 9:00,153.039,Down,8.9569,,29.3518,
KSBP01,5/21/12 9:00,153.506,Down,8.9627,,29.3596,
KSBP01,5/21/12 9:00,154.031,Down,8.9715,,29.3732,
KSBP01,5/21/12 9:00,154.518,Down,8.9947,,29.4072,
KSBP01,5/21/12 9:00,154.933,Down,9.0018,,29.4156,
KSBP01,5/21/12 9:00,155.518,Down,9.0083,,29.4253,
KSBP01,5/21/12 9:00,155.994,Down,8.9972,,29.411,
KSBP01,5/21/12 9:00,156.46,Down,9.0077,,29.4219,
KSBP01,5/21/12 9:00,156.973,Down,9.0127,,29.4277,
KSBP01,5/21/12 9:00,157.556,Down,9.0249,,29.4453,
KSBP01,5/21/12 9:00,157.988,Down,9.04,,29.4653,
KSBP01,5/21/12 9:00,158.525,Down,9.0494,,29.4793,
KSBP01,5/21/12 9:00,158.993,Down,9.0532,,29.4844,
KSBP01,5/21/12 9:00,159.46,Down,9.0533,,29.4847,
