Locator,Sample_Date,Sample_Depth,UpDown,Sample_Temperature_field,ST_Qual,Salinity_field,SA_Qual
KSBP01,5/6/08 9:06,0.464,Up,9.1997,,29.0328,
KSBP01,5/19/08 9:26,0.349,Down,11.7177,,27.8669,
KSBP01,5/19/08 9:27,0.967,Down,11.6855,,27.8222,
KSBP01,5/19/08 9:27,1.523,Down,11.6036,,27.9358,
KSBP01,5/19/08 9:27,2.069,Down,11.5893,,27.9928,
KSBP01,5/19/08 9:27,2.548,Down,11.562,,28.0294,
KSBP01,5/19/08 9:27,3.048,Down,11.5418,,28.0605,
KSBP01,5/19/08 9:27,3.513,Down,11.52,,28.0827,
KSBP01,5/19/08 9:27,3.965,Down,11.4733,,28.1214,
KSBP01,5/19/08 9:27,4.451,Down,11.1792,,28.348,
KSBP01,5/19/08 9:27,4.959,Down,11.0308,,28.4571,
KSBP01,5/19/08 9:27,5.51,Down,10.9697,,28.505,
KSBP01,5/19/08 9:27,5.967,Down,10.8683,,28.5803,
KSBP01,5/19/08 9:27,6.53,Down,10.8025,,28.6219,
KSBP01,5/19/08 9:27,7,Down,10.6727,,28.7112,
KSBP01,5/19/08 9:27,7.435,Down,10.619,,28.7482,
KSBP01,5/19/08 9:27,7.914,Down,10.4616,,28.8563,
KSBP01,5/19/08 9:27,8.465,Down,10.2588,,28.985,
KSBP01,5/19/08 9:28,8.999,Down,10.063,,29.1074,
KSBP01,5/19/08 9:28,9.56,Down,10.0342,,29.125,
KSBP01,5/19/08 9:28,10,Down,10.0004,,29.1459,
KSBP01,5/19/08 9:28,10.446,Down,9.9695,,29.165,
KSBP01,5/19/08 9:28,10.982,Down,9.9024,,29.2085,
KSBP01,5/19/08 9:28,11.439,Down,9.7529,,29.2909,
KSBP01,5/19/08 9:28,11.998,Down,9.7056,,29.3128,
KSBP01,5/19/08 9:28,12.506,Down,9.6187,,29.3553,
KSBP01,5/19/08 9:28,13.011,Down,9.4529,,29.4336,
KSBP01,5/19/08 9:28,13.526,Down,9.3504,,29.4794,
KSBP01,5/19/08 9:28,14.025,Down,9.3124,,29.494,
KSBP01,5/19/08 9:28,14.473,Down,9.2943,,29.5022,
KSBP01,5/19/08 9:28,14.998,Down,9.2775,,29.5097,
KSBP01,5/19/08 9:28,15.505,Down,9.2495,,29.522,
KSBP01,5/19/08 9:28,15.983,Down,9.264,,29.5161,
KSBP01,5/19/08 9:28,16.494,Down,9.245,,29.5247,
KSBP01,5/19/08 9:28,16.993,Down,9.2136,,29.5398,
KSBP01,5/19/08 9:28,17.526,Down,9.1895,,29.548,
KSBP01,5/19/08 9:28,18.019,Down,9.1472,,29.5628,
KSBP01,5/19/08 9:28,18.481,Down,9.0981,,29.5806,
KSBP01,5/19/08 9:28,19.009,Down,9.0199,,29.6128,
KSBP01,5/19/08 9:28,19.481,Down,9.0432,,29.6025,
KSBP01,5/19/08 9:28,20.003,Down,9.0112,,29.6161,
KSBP01,5/19/08 9:28,20.512,Down,8.9815,,29.6277,
KSBP01,5/19/08 9:28,20.988,Down,8.9446,,29.6431,
KSBP01,5/19/08 9:28,21.522,Down,8.9247,,29.6508,
KSBP01,5/19/08 9:28,21.916,Down,8.9258,,29.6501,
KSBP01,5/19/08 9:28,22.569,Down,8.9292,,29.6484,
KSBP01,5/19/08 9:28,22.974,Down,8.95,,29.6402,
KSBP01,5/19/08 9:29,23.502,Down,8.9574,,29.6379,
KSBP01,5/19/08 9:29,24.01,Down,8.9428,,29.6434,
KSBP01,5/19/08 9:29,24.472,Down,8.9366,,29.6461,
KSBP01,5/19/08 9:29,24.999,Down,8.9291,,29.6492,
KSBP01,5/19/08 9:29,25.466,Down,8.9337,,29.6471,
KSBP01,5/19/08 9:29,26.009,Down,8.9065,,29.6586,
KSBP01,5/19/08 9:29,26.487,Down,8.9042,,29.6589,
KSBP01,5/19/08 9:29,26.982,Down,8.8931,,29.6644,
KSBP01,5/19/08 9:29,27.462,Down,8.869,,29.6773,
KSBP01,5/19/08 9:29,28,Down,8.8664,,29.6784,
KSBP01,5/19/08 9:29,28.461,Down,8.8756,,29.6737,
KSBP01,5/19/08 9:29,29.002,Down,8.8699,,29.6773,
KSBP01,5/19/08 9:29,29.506,Down,8.8706,,29.6771,
KSBP01,5/19/08 9:29,30.016,Down,8.8768,,29.6749,
KSBP01,5/19/08 9:29,30.528,Down,8.877,,29.6745,
KSBP01,5/19/08 9:29,30.995,Down,8.8687,,29.6785,
KSBP01,5/19/08 9:29,31.496,Down,8.8621,,29.6813,
KSBP01,5/19/08 9:29,31.993,Down,8.8631,,29.6811,
KSBP01,5/19/08 9:29,32.505,Down,8.8427,,29.6903,
KSBP01,5/19/08 9:29,33.001,Down,8.8398,,29.6916,
KSBP01,5/19/08 9:29,33.506,Down,8.7822,,29.7223,
KSBP01,5/19/08 9:29,33.992,Down,8.7388,,29.7481,
KSBP01,5/19/08 9:29,34.494,Down,8.7368,,29.7499,
KSBP01,5/19/08 9:29,34.975,Down,8.7353,,29.7531,
KSBP01,5/19/08 9:29,35.509,Down,8.7306,,29.7549,
KSBP01,5/19/08 9:29,36.003,Down,8.7262,,29.7548,
KSBP01,5/19/08 9:29,36.498,Down,8.7257,,29.755,
KSBP01,5/19/08 9:29,36.99,Down,8.7258,,29.7555,
KSBP01,5/19/08 9:29,37.464,Down,8.7257,,29.7558,
KSBP01,5/19/08 9:29,38.025,Down,8.7251,,29.7567,
KSBP01,5/19/08 9:29,38.481,Down,8.7238,,29.7589,
KSBP01,5/19/08 9:29,39.014,Down,8.7219,,29.7631,
KSBP01,5/19/08 9:29,39.497,Down,8.7186,,29.7653,
KSBP01,5/19/08 9:29,40.019,Down,8.7134,,29.7669,
KSBP01,5/19/08 9:29,40.52,Down,8.7035,,29.7683,
KSBP01,5/19/08 9:29,40.996,Down,8.7024,,29.7687,
KSBP01,5/19/08 9:29,41.497,Down,8.7027,,29.7695,
KSBP01,5/19/08 9:29,41.988,Down,8.7027,,29.7695,
KSBP01,5/19/08 9:29,42.515,Down,8.7026,,29.7703,
KSBP01,5/19/08 9:29,42.998,Down,8.7017,,29.7719,
KSBP01,5/19/08 9:30,43.489,Down,8.7004,,29.7726,
KSBP01,5/19/08 9:30,44.002,Down,8.7004,,29.7729,
KSBP01,5/19/08 9:30,44.516,Down,8.6992,,29.7733,
KSBP01,5/19/08 9:30,44.992,Down,8.6935,,29.7739,
KSBP01,5/19/08 9:30,45.473,Down,8.6926,,29.7743,
KSBP01,5/19/08 9:30,45.987,Down,8.6906,,29.7736,
KSBP01,5/19/08 9:30,46.488,Down,8.642,,29.7926,
KSBP01,5/19/08 9:30,47.022,Down,8.6182,,29.8033,
KSBP01,5/19/08 9:30,47.482,Down,8.6068,,29.8094,
KSBP01,5/19/08 9:30,47.992,Down,8.5986,,29.8141,
KSBP01,5/19/08 9:30,48.523,Down,8.5964,,29.8152,
KSBP01,5/19/08 9:30,48.972,Down,8.5958,,29.8157,
KSBP01,5/19/08 9:30,49.514,Down,8.5894,,29.8189,
KSBP01,5/19/08 9:30,50.006,Down,8.5896,,29.819,
KSBP01,5/19/08 9:30,50.484,Down,8.5978,,29.8151,
KSBP01,5/19/08 9:30,51.052,Down,8.5986,,29.8146,
KSBP01,5/19/08 9:30,51.472,Down,8.5945,,29.8168,
KSBP01,5/19/08 9:30,51.979,Down,8.597,,29.8155,
KSBP01,5/19/08 9:30,52.516,Down,8.5893,,29.8195,
KSBP01,5/19/08 9:30,52.999,Down,8.5832,,29.8224,
KSBP01,5/19/08 9:30,53.569,Down,8.5923,,29.8182,
KSBP01,5/19/08 9:30,53.973,Down,8.6017,,29.8132,
KSBP01,5/19/08 9:30,54.514,Down,8.5885,,29.8199,
KSBP01,5/19/08 9:30,54.991,Down,8.5169,,29.8654,
KSBP01,5/19/08 9:30,55.502,Down,8.5102,,29.8701,
KSBP01,5/19/08 9:30,56.037,Down,8.5078,,29.8728,
KSBP01,5/19/08 9:30,56.523,Down,8.5055,,29.8761,
KSBP01,5/19/08 9:30,56.995,Down,8.5016,,29.8861,
KSBP01,5/19/08 9:30,57.457,Down,8.503,,29.8921,
KSBP01,5/19/08 9:30,58.008,Down,8.5029,,29.8933,
KSBP01,5/19/08 9:30,58.505,Down,8.5027,,29.8943,
KSBP01,5/19/08 9:30,59.013,Down,8.5024,,29.8952,
KSBP01,5/19/08 9:30,59.464,Down,8.5024,,29.8954,
KSBP01,5/19/08 9:30,59.979,Down,8.502,,29.8972,
KSBP01,5/19/08 9:30,60.493,Down,8.5019,,29.8973,
KSBP01,5/19/08 9:30,61.004,Down,8.5022,,29.8979,
KSBP01,5/19/08 9:30,61.507,Down,8.5021,,29.898,
KSBP01,5/19/08 9:30,62.002,Down,8.5022,,29.8979,
KSBP01,5/19/08 9:30,62.464,Down,8.5024,,29.898,
KSBP01,5/19/08 9:30,63.042,Down,8.5029,,29.8981,
KSBP01,5/19/08 9:30,63.488,Down,8.5036,,29.8976,
KSBP01,5/19/08 9:30,64.009,Down,8.5035,,29.898,
KSBP01,5/19/08 9:30,64.477,Down,8.5034,,29.8983,
KSBP01,5/19/08 9:31,65.01,Down,8.503,,29.8993,
KSBP01,5/19/08 9:31,65.51,Down,8.5028,,29.8999,
KSBP01,5/19/08 9:31,66.001,Down,8.5025,,29.9,
KSBP01,5/19/08 9:31,66.511,Down,8.5019,,29.9003,
KSBP01,5/19/08 9:31,67.027,Down,8.5018,,29.9004,
KSBP01,5/19/08 9:31,67.485,Down,8.5017,,29.9005,
KSBP01,5/19/08 9:31,68.013,Down,8.5017,,29.9009,
KSBP01,5/19/08 9:31,68.514,Down,8.5014,,29.9014,
KSBP01,5/19/08 9:31,68.966,Down,8.5011,,29.9018,
KSBP01,5/19/08 9:31,69.501,Down,8.5012,,29.9019,
KSBP01,5/19/08 9:31,69.986,Down,8.5015,,29.9016,
KSBP01,5/19/08 9:31,70.509,Down,8.5002,,29.9026,
KSBP01,5/19/08 9:31,70.989,Down,8.4999,,29.9028,
KSBP01,5/19/08 9:31,71.5,Down,8.4998,,29.9032,
KSBP01,5/19/08 9:31,71.999,Down,8.4996,,29.9035,
KSBP01,5/19/08 9:31,72.537,Down,8.4992,,29.9042,
KSBP01,5/19/08 9:31,73.019,Down,8.4971,,29.9087,
KSBP01,5/19/08 9:31,73.504,Down,8.4965,,29.9109,
KSBP01,5/19/08 9:31,73.981,Down,8.4966,,29.9119,
KSBP01,5/19/08 9:31,74.489,Down,8.4963,,29.913,
KSBP01,5/19/08 9:31,74.998,Down,8.4964,,29.9133,
KSBP01,5/19/08 9:31,75.479,Down,8.4962,,29.9146,
KSBP01,5/19/08 9:31,76.014,Down,8.4951,,29.9175,
KSBP01,5/19/08 9:31,76.502,Down,8.4924,,29.9225,
KSBP01,5/19/08 9:31,77.009,Down,8.4929,,29.9213,
KSBP01,5/19/08 9:31,77.509,Down,8.4911,,29.9256,
KSBP01,5/19/08 9:31,78.022,Down,8.4911,,29.9262,
KSBP01,5/19/08 9:31,78.504,Down,8.4888,,29.9334,
KSBP01,5/19/08 9:31,79.009,Down,8.4884,,29.9355,
KSBP01,5/19/08 9:31,79.452,Down,8.4878,,29.9372,
KSBP01,5/19/08 9:31,80.018,Down,8.4868,,29.9394,
KSBP01,5/19/08 9:31,80.507,Down,8.4859,,29.943,
KSBP01,5/19/08 9:31,81.005,Down,8.485,,29.9465,
KSBP01,5/19/08 9:31,81.511,Down,8.4848,,29.9484,
KSBP01,5/19/08 9:31,81.974,Down,8.4851,,29.9472,
KSBP01,5/19/08 9:31,82.536,Down,8.4851,,29.9494,
KSBP01,5/19/08 9:31,83.014,Down,8.4843,,29.9616,
KSBP01,5/19/08 9:31,83.543,Down,8.4847,,29.9643,
KSBP01,5/19/08 9:31,84.024,Down,8.4863,,29.9673,
KSBP01,5/19/08 9:31,84.491,Down,8.4887,,29.9697,
KSBP01,5/19/08 9:31,84.994,Down,8.4906,,29.9733,
KSBP01,5/19/08 9:31,85.491,Down,8.4897,,29.9704,
KSBP01,5/19/08 9:31,86.011,Down,8.4901,,29.9722,
KSBP01,5/19/08 9:31,86.53,Down,8.4908,,29.9735,
KSBP01,5/19/08 9:31,86.958,Down,8.4911,,29.9745,
KSBP01,5/19/08 9:31,87.505,Down,8.4914,,29.9754,
KSBP01,5/19/08 9:31,87.983,Down,8.4911,,29.9745,
KSBP01,5/19/08 9:31,88.512,Down,8.4906,,29.9725,
KSBP01,5/19/08 9:31,89.01,Down,8.4908,,29.9728,
KSBP01,5/19/08 9:31,89.478,Down,8.491,,29.9734,
KSBP01,5/19/08 9:32,89.993,Down,8.491,,29.9732,
KSBP01,5/19/08 9:32,90.509,Down,8.4908,,29.9729,
KSBP01,5/19/08 9:32,91.017,Down,8.4918,,29.9766,
KSBP01,5/19/08 9:32,91.48,Down,8.4915,,29.9759,
KSBP01,5/19/08 9:32,91.966,Down,8.4916,,29.9766,
KSBP01,5/19/08 9:32,92.476,Down,8.4913,,29.9767,
KSBP01,5/19/08 9:32,92.99,Down,8.4924,,29.9782,
KSBP01,5/19/08 9:32,93.513,Down,8.493,,29.9785,
KSBP01,5/19/08 9:32,94.004,Down,8.4949,,29.9811,
KSBP01,5/19/08 9:32,94.495,Down,8.501,,29.9879,
KSBP01,5/19/08 9:32,94.98,Down,8.5044,,29.9903,
KSBP01,5/19/08 9:32,95.473,Down,8.5101,,29.9947,
KSBP01,5/19/08 9:32,96.001,Down,8.5141,,29.9971,
KSBP01,5/19/08 9:32,96.482,Down,8.5167,,29.9985,
KSBP01,5/19/08 9:32,97.012,Down,8.5176,,29.9976,
KSBP01,5/19/08 9:32,97.51,Down,8.5172,,29.9976,
KSBP01,5/19/08 9:32,97.988,Down,8.5173,,29.9979,
KSBP01,5/19/08 9:32,98.554,Down,8.5147,,29.9966,
KSBP01,5/19/08 9:32,98.968,Down,8.5156,,29.997,
KSBP01,5/19/08 9:32,99.503,Down,8.5152,,29.997,
KSBP01,5/19/08 9:32,99.989,Down,8.5182,,29.9992,
KSBP01,5/19/08 9:32,100.49,Down,8.5191,,29.9992,
KSBP01,5/19/08 9:32,101.033,Down,8.5187,,29.9996,
KSBP01,5/19/08 9:32,101.521,Down,8.5192,,30.0001,
KSBP01,5/19/08 9:32,101.989,Down,8.5196,,30.0004,
KSBP01,5/19/08 9:32,102.496,Down,8.5191,,29.9998,
KSBP01,5/19/08 9:32,103.016,Down,8.518,,29.9986,
KSBP01,5/19/08 9:32,103.489,Down,8.5202,,30.0019,
KSBP01,5/19/08 9:32,103.992,Down,8.5197,,30.0002,
KSBP01,5/19/08 9:32,104.498,Down,8.5164,,29.9968,
KSBP01,5/19/08 9:32,105.012,Down,8.518,,29.9988,
KSBP01,5/19/08 9:32,105.478,Down,8.5184,,29.9993,
KSBP01,5/19/08 9:32,106.002,Down,8.5163,,29.9966,
KSBP01,5/19/08 9:32,106.483,Down,8.513,,29.9915,
KSBP01,5/19/08 9:32,107.009,Down,8.5123,,29.9912,
KSBP01,5/19/08 9:32,107.524,Down,8.5114,,29.9893,
KSBP01,5/19/08 9:32,107.985,Down,8.5095,,29.9862,
KSBP01,5/19/08 9:32,108.534,Down,8.5091,,29.9859,
KSBP01,5/19/08 9:32,108.957,Down,8.5097,,29.9869,
KSBP01,5/19/08 9:32,109.563,Down,8.5144,,29.9934,
KSBP01,5/19/08 9:32,109.974,Down,8.5197,,30.0043,
KSBP01,5/19/08 9:32,110.526,Down,8.5569,,30.051,
KSBP01,5/19/08 9:32,110.972,Down,8.5602,,30.054,
KSBP01,5/19/08 9:32,111.509,Down,8.5625,,30.0577,
KSBP01,5/19/08 9:32,111.997,Down,8.5627,,30.0575,
KSBP01,5/19/08 9:33,112.486,Down,8.5587,,30.0621,
KSBP01,5/19/08 9:33,113.039,Down,8.5555,,30.0595,
KSBP01,5/19/08 9:33,113.487,Down,8.5556,,30.059,
KSBP01,5/19/08 9:33,113.993,Down,8.5563,,30.0602,
KSBP01,5/19/08 9:33,114.453,Down,8.5565,,30.0593,
KSBP01,5/19/08 9:33,114.999,Down,8.5559,,30.0584,
KSBP01,5/19/08 9:33,115.481,Down,8.5573,,30.0608,
KSBP01,5/19/08 9:33,116.042,Down,8.5593,,30.0641,
KSBP01,5/19/08 9:33,116.492,Down,8.5595,,30.0669,
KSBP01,5/19/08 9:33,117.039,Down,8.5599,,30.0683,
KSBP01,5/19/08 9:33,117.455,Down,8.5605,,30.0688,
KSBP01,5/19/08 9:33,118.023,Down,8.5705,,30.0927,
KSBP01,5/19/08 9:33,118.48,Down,8.5941,,30.1313,
KSBP01,5/19/08 9:33,119.031,Down,8.5937,,30.1342,
KSBP01,5/19/08 9:33,119.507,Down,8.6033,,30.1503,
KSBP01,5/19/08 9:33,120.003,Down,8.6024,,30.148,
KSBP01,5/19/08 9:33,120.463,Down,8.6025,,30.1483,
KSBP01,5/19/08 9:33,120.987,Down,8.6019,,30.1448,
KSBP01,5/19/08 9:33,121.481,Down,8.6044,,30.149,
KSBP01,5/19/08 9:33,122.002,Down,8.603,,30.1442,
KSBP01,5/19/08 9:33,122.509,Down,8.6026,,30.1437,
KSBP01,5/19/08 9:33,122.956,Down,8.6027,,30.1447,
KSBP01,5/19/08 9:33,123.49,Down,8.604,,30.1487,
KSBP01,5/19/08 9:33,124.005,Down,8.6057,,30.1515,
KSBP01,5/19/08 9:33,124.5,Down,8.6047,,30.1497,
KSBP01,5/19/08 9:33,125.022,Down,8.6038,,30.1462,
KSBP01,5/19/08 9:33,125.532,Down,8.6027,,30.1398,
KSBP01,5/19/08 9:33,126.009,Down,8.6045,,30.1443,
KSBP01,5/19/08 9:33,126.524,Down,8.6037,,30.1442,
KSBP01,5/19/08 9:33,127.009,Down,8.6035,,30.1444,
KSBP01,5/19/08 9:33,127.517,Down,8.6022,,30.1416,
KSBP01,5/19/08 9:33,128.018,Down,8.6022,,30.1437,
KSBP01,5/19/08 9:33,128.48,Down,8.6036,,30.1462,
KSBP01,5/19/08 9:33,128.982,Down,8.6019,,30.139,
KSBP01,5/19/08 9:33,129.474,Down,8.6008,,30.1344,
KSBP01,5/19/08 9:33,130.009,Down,8.6018,,30.1357,
KSBP01,5/19/08 9:33,130.482,Down,8.6013,,30.1355,
KSBP01,5/19/08 9:33,130.984,Down,8.6025,,30.1381,
KSBP01,5/19/08 9:33,131.49,Down,8.6039,,30.14,
KSBP01,5/19/08 9:33,131.988,Down,8.606,,30.1443,
KSBP01,5/19/08 9:33,132.519,Down,8.61,,30.1522,
KSBP01,5/19/08 9:33,133.014,Down,8.6113,,30.155,
KSBP01,5/19/08 9:33,133.479,Down,8.6115,,30.1548,
KSBP01,5/19/08 9:33,133.984,Down,8.6117,,30.1524,
KSBP01,5/19/08 9:33,134.492,Down,8.6119,,30.1531,
KSBP01,5/19/08 9:33,134.999,Down,8.6124,,30.154,
KSBP01,5/19/08 9:34,135.49,Down,8.614,,30.1576,
KSBP01,5/19/08 9:34,135.967,Down,8.6151,,30.1602,
KSBP01,5/19/08 9:34,136.508,Down,8.6154,,30.1608,
KSBP01,5/19/08 9:34,137.002,Down,8.6152,,30.1603,
KSBP01,5/19/08 9:34,137.534,Down,8.6159,,30.1626,
KSBP01,5/19/08 9:34,137.957,Down,8.6238,,30.1817,
KSBP01,5/19/08 9:34,138.505,Down,8.6397,,30.2059,
KSBP01,5/19/08 9:34,139.01,Down,8.6428,,30.2151,
KSBP01,5/19/08 9:34,139.489,Down,8.642,,30.2185,
KSBP01,5/19/08 9:34,140.003,Down,8.6427,,30.2201,
KSBP01,5/19/08 9:34,140.499,Down,8.6414,,30.2183,
KSBP01,5/19/08 9:34,141.014,Down,8.6408,,30.2154,
KSBP01,5/19/08 9:34,141.501,Down,8.6411,,30.2172,
KSBP01,5/19/08 9:34,141.985,Down,8.6404,,30.2163,
KSBP01,5/19/08 9:34,142.496,Down,8.641,,30.2171,
KSBP01,5/19/08 9:34,143.004,Down,8.6429,,30.2184,
KSBP01,5/19/08 9:34,143.508,Down,8.6412,,30.2169,
KSBP01,5/19/08 9:34,144.04,Down,8.6421,,30.2185,
KSBP01,5/19/08 9:34,144.493,Down,8.6412,,30.2155,
KSBP01,5/19/08 9:34,145.024,Down,8.6409,,30.2144,
KSBP01,5/19/08 9:34,145.509,Down,8.6405,,30.2177,
KSBP01,5/19/08 9:34,146.005,Down,8.6402,,30.2165,
KSBP01,5/19/08 9:34,146.462,Down,8.6397,,30.2151,
KSBP01,5/19/08 9:34,146.974,Down,8.6402,,30.2152,
KSBP01,5/19/08 9:34,147.52,Down,8.6405,,30.2154,
KSBP01,5/19/08 9:34,148.014,Down,8.6412,,30.2157,
KSBP01,5/19/08 9:34,148.504,Down,8.6415,,30.2147,
KSBP01,5/19/08 9:34,148.999,Down,8.6422,,30.2156,
KSBP01,5/19/08 9:34,149.486,Down,8.6413,,30.2136,
KSBP01,5/19/08 9:34,150.04,Down,8.6374,,30.2092,
KSBP01,5/19/08 9:34,150.537,Down,8.6397,,30.2124,
KSBP01,5/19/08 9:34,150.955,Down,8.642,,30.2159,
KSBP01,5/19/08 9:34,151.494,Down,8.6425,,30.2165,
KSBP01,5/19/08 9:34,151.985,Down,8.6414,,30.2151,
KSBP01,5/19/08 9:34,152.489,Down,8.6403,,30.2138,
KSBP01,5/19/08 9:34,153.009,Down,8.6414,,30.2165,
KSBP01,5/19/08 9:34,153.503,Down,8.64,,30.2136,
KSBP01,5/19/08 9:34,153.991,Down,8.6376,,30.2091,
KSBP01,5/19/08 9:34,154.49,Down,8.6361,,30.2061,
KSBP01,5/19/08 9:34,155.025,Down,8.6334,,30.2017,
KSBP01,5/19/08 9:34,155.483,Down,8.6351,,30.2048,
KSBP01,5/19/08 9:34,155.99,Down,8.6356,,30.2055,
KSBP01,5/19/08 9:34,156.492,Down,8.6335,,30.2012,
KSBP01,5/19/08 9:34,156.985,Down,8.6313,,30.1968,
KSBP01,5/19/08 9:34,157.493,Down,8.631,,30.1977,
KSBP01,5/19/08 9:34,157.999,Down,8.6369,,30.2098,
KSBP01,5/19/08 9:34,158.485,Down,8.6416,,30.2175,
