Locator,Sample_Date,Sample_Depth,UpDown,Sample_Temperature_field,ST_Qual,Salinity_field,SA_Qual
KSBP01,5/21/07 13:27,33.986,Down,9.6261,,29.2839,
KSBP01,5/21/07 13:27,34.536,Down,9.6123,,29.3037,
KSBP01,5/21/07 13:27,35.044,Down,9.6017,,29.3389,
KSBP01,5/21/07 13:27,35.504,Down,9.591,,29.3655,
KSBP01,5/21/07 13:27,36.021,Down,9.5879,,29.3664,
KSBP01,5/21/07 13:27,36.488,Down,9.5868,,29.3665,
KSBP01,5/21/07 13:27,36.991,Down,9.5836,,29.3675,
KSBP01,5/21/07 13:27,37.519,Down,9.5787,,29.3709,
KSBP01,5/21/07 13:27,38.005,Down,9.5772,,29.3752,
KSBP01,5/21/07 13:27,38.524,Down,9.5788,,29.3799,
KSBP01,5/21/07 13:27,39.041,Down,9.5787,,29.3802,
KSBP01,5/21/07 13:27,39.504,Down,9.5794,,29.3818,
KSBP01,5/21/07 13:27,40.036,Down,9.5808,,29.3842,
KSBP01,5/21/07 13:27,40.517,Down,9.5843,,29.39,
KSBP01,5/21/07 13:27,40.988,Down,9.586,,29.3942,
KSBP01,5/21/07 13:27,41.507,Down,9.5869,,29.3978,
KSBP01,5/21/07 13:27,41.99,Down,9.5871,,29.4023,
KSBP01,5/21/07 13:28,42.473,Down,9.5872,,29.4035,
KSBP01,5/21/07 13:28,43.012,Down,9.5875,,29.4034,
KSBP01,5/21/07 13:28,43.491,Down,9.5874,,29.4034,
KSBP01,5/21/07 13:28,44.025,Down,9.5881,,29.4048,
KSBP01,5/21/07 13:28,44.558,Down,9.5881,,29.4059,
KSBP01,5/21/07 13:28,44.973,Down,9.5883,,29.4064,
KSBP01,5/21/07 13:28,45.486,Down,9.5873,,29.4082,
KSBP01,5/21/07 13:28,46.011,Down,9.588,,29.4077,
KSBP01,5/21/07 13:28,46.462,Down,9.5881,,29.4069,
KSBP01,5/21/07 13:28,47.004,Down,9.5832,,29.4123,
KSBP01,5/21/07 13:28,47.51,Down,9.5835,,29.4116,
KSBP01,5/21/07 13:28,47.991,Down,9.5847,,29.4107,
KSBP01,5/21/07 13:28,48.484,Down,9.5792,,29.4156,
KSBP01,5/21/07 13:28,48.987,Down,9.5736,,29.4194,
KSBP01,5/21/07 13:28,49.472,Down,9.5735,,29.419,
KSBP01,5/21/07 13:28,50.01,Down,9.5735,,29.4192,
KSBP01,5/21/07 13:28,50.492,Down,9.5731,,29.4197,
KSBP01,5/21/07 13:28,51.021,Down,9.5735,,29.4193,
KSBP01,5/21/07 13:28,51.505,Down,9.5746,,29.419,
KSBP01,5/21/07 13:28,51.991,Down,9.5729,,29.4221,
KSBP01,5/21/07 13:28,52.513,Down,9.5719,,29.4226,
KSBP01,5/21/07 13:28,53.005,Down,9.5738,,29.4191,
KSBP01,5/21/07 13:28,53.508,Down,9.5743,,29.4188,
KSBP01,5/21/07 13:28,54.03,Down,9.5705,,29.4243,
KSBP01,5/21/07 13:28,54.489,Down,9.5692,,29.4284,
KSBP01,5/21/07 13:28,54.991,Down,9.5685,,29.4302,
KSBP01,5/21/07 13:28,55.51,Down,9.5665,,29.4323,
KSBP01,5/21/07 13:28,56.014,Down,9.5657,,29.4332,
KSBP01,5/21/07 13:28,56.49,Down,9.5657,,29.4336,
KSBP01,5/21/07 13:28,57.037,Down,9.5656,,29.4344,
KSBP01,5/21/07 13:28,57.481,Down,9.5659,,29.4341,
KSBP01,5/21/07 13:28,57.99,Down,9.5662,,29.433,
KSBP01,5/21/07 13:28,58.574,Down,9.5678,,29.43,
KSBP01,5/21/07 13:28,58.961,Down,9.5673,,29.4312,
KSBP01,5/21/07 13:28,59.482,Down,9.5667,,29.4325,
KSBP01,5/21/07 13:28,60.024,Down,9.5642,,29.4368,
KSBP01,5/21/07 13:28,60.486,Down,9.5634,,29.4382,
KSBP01,5/21/07 13:28,61.003,Down,9.5642,,29.4369,
KSBP01,5/21/07 13:28,61.511,Down,9.5639,,29.4368,
KSBP01,5/21/07 13:28,62.027,Down,9.5639,,29.4367,
KSBP01,5/21/07 13:28,62.521,Down,9.564,,29.4364,
KSBP01,5/21/07 13:28,62.965,Down,9.564,,29.4366,
KSBP01,5/21/07 13:28,63.494,Down,9.5639,,29.4375,
KSBP01,5/21/07 13:28,63.951,Down,9.5631,,29.4415,
KSBP01,5/21/07 13:28,64.532,Down,9.563,,29.4432,
KSBP01,5/21/07 13:28,65.049,Down,9.563,,29.445,
KSBP01,5/21/07 13:28,65.485,Down,9.5631,,29.4468,
KSBP01,5/21/07 13:28,65.982,Down,9.5631,,29.4466,
KSBP01,5/21/07 13:28,66.512,Down,9.5631,,29.4468,
KSBP01,5/21/07 13:28,66.916,Down,9.5631,,29.4461,
KSBP01,5/21/07 13:28,67.583,Down,9.5632,,29.448,
KSBP01,5/21/07 13:28,67.975,Down,9.5631,,29.4484,
KSBP01,5/21/07 13:28,68.546,Down,9.5628,,29.4493,
KSBP01,5/21/07 13:28,69.006,Down,9.5629,,29.4494,
KSBP01,5/21/07 13:28,69.583,Down,9.5628,,29.4503,
KSBP01,5/21/07 13:28,70.019,Down,9.5627,,29.4499,
KSBP01,5/21/07 13:28,70.583,Down,9.5629,,29.4506,
KSBP01,5/21/07 13:29,70.968,Down,9.5629,,29.4511,
KSBP01,5/21/07 13:29,71.52,Down,9.5631,,29.4521,
KSBP01,5/21/07 13:29,71.939,Down,9.5627,,29.4518,
KSBP01,5/21/07 13:29,72.485,Down,9.5615,,29.4539,
KSBP01,5/21/07 13:29,73.085,Down,9.5599,,29.4559,
KSBP01,5/21/07 13:29,73.442,Down,9.5582,,29.4546,
KSBP01,5/21/07 13:29,73.976,Down,9.5596,,29.4563,
KSBP01,5/21/07 13:29,74.554,Down,9.56,,29.457,
KSBP01,5/21/07 13:29,74.96,Down,9.5601,,29.4571,
KSBP01,5/21/07 13:29,75.476,Down,9.5604,,29.4574,
KSBP01,5/21/07 13:29,75.978,Down,9.5604,,29.4582,
KSBP01,5/21/07 13:29,76.501,Down,9.5597,,29.4609,
KSBP01,5/21/07 13:29,77.05,Down,9.5569,,29.465,
KSBP01,5/21/07 13:29,77.425,Down,9.5583,,29.465,
KSBP01,5/21/07 13:29,78.016,Down,9.5585,,29.4659,
KSBP01,5/21/07 13:29,78.597,Down,9.5569,,29.4666,
KSBP01,5/21/07 13:29,78.97,Down,9.557,,29.4662,
KSBP01,5/21/07 13:29,79.522,Down,9.5569,,29.4669,
KSBP01,5/21/07 13:29,80.001,Down,9.557,,29.4628,
KSBP01,5/21/07 13:29,80.488,Down,9.558,,29.4671,
KSBP01,5/21/07 13:29,81.039,Down,9.5588,,29.4667,
KSBP01,5/21/07 13:29,81.486,Down,9.5598,,29.4668,
KSBP01,5/21/07 13:29,81.994,Down,9.5582,,29.4687,
KSBP01,5/21/07 13:29,82.546,Down,9.5571,,29.472,
KSBP01,5/21/07 13:29,82.969,Down,9.5579,,29.4725,
KSBP01,5/21/07 13:29,83.488,Down,9.5579,,29.4715,
KSBP01,5/21/07 13:29,84.018,Down,9.5575,,29.4736,
KSBP01,5/21/07 13:29,84.509,Down,9.5576,,29.4771,
KSBP01,5/21/07 13:29,85.038,Down,9.5578,,29.4789,
KSBP01,5/21/07 13:29,85.518,Down,9.5572,,29.481,
KSBP01,5/21/07 13:29,86.004,Down,9.5577,,29.4805,
KSBP01,5/21/07 13:29,86.502,Down,9.556,,29.482,
KSBP01,5/21/07 13:29,87.031,Down,9.5558,,29.482,
KSBP01,5/21/07 13:29,87.491,Down,9.5549,,29.4836,
KSBP01,5/21/07 13:29,87.998,Down,9.553,,29.4843,
KSBP01,5/21/07 13:29,88.492,Down,9.5544,,29.4851,
KSBP01,5/21/07 13:29,89.003,Down,9.5547,,29.4865,
KSBP01,5/21/07 13:29,89.487,Down,9.5579,,29.4884,
KSBP01,5/21/07 13:29,89.991,Down,9.5625,,29.4893,
KSBP01,5/21/07 13:29,90.536,Down,9.558,,29.487,
KSBP01,5/21/07 13:29,90.942,Down,9.5606,,29.4889,
KSBP01,5/21/07 13:29,91.5,Down,9.5604,,29.49,
KSBP01,5/21/07 13:29,92.031,Down,9.5665,,29.491,
KSBP01,5/21/07 13:29,92.5,Down,9.5654,,29.4907,
KSBP01,5/21/07 13:29,92.97,Down,9.5638,,29.4898,
KSBP01,5/21/07 13:29,93.496,Down,9.5638,,29.4899,
KSBP01,5/21/07 13:29,93.978,Down,9.5584,,29.489,
KSBP01,5/21/07 13:29,94.484,Down,9.5606,,29.4914,
KSBP01,5/21/07 13:29,94.956,Down,9.5638,,29.493,
KSBP01,5/21/07 13:29,95.495,Down,9.5632,,29.4944,
KSBP01,5/21/07 13:29,96.003,Down,9.5627,,29.4974,
KSBP01,5/21/07 13:29,96.488,Down,9.5634,,29.494,
KSBP01,5/21/07 13:29,97.011,Down,9.5624,,29.4962,
KSBP01,5/21/07 13:29,97.528,Down,9.5616,,29.4968,
KSBP01,5/21/07 13:29,98.023,Down,9.562,,29.5006,
KSBP01,5/21/07 13:29,98.495,Down,9.5621,,29.5016,
KSBP01,5/21/07 13:29,98.988,Down,9.5623,,29.5013,
KSBP01,5/21/07 13:29,99.457,Down,9.5612,,29.5002,
KSBP01,5/21/07 13:30,99.983,Down,9.5613,,29.5001,
KSBP01,5/21/07 13:30,100.538,Down,9.5614,,29.5001,
KSBP01,5/21/07 13:30,100.959,Down,9.5615,,29.5004,
KSBP01,5/21/07 13:30,101.539,Down,9.5622,,29.5008,
KSBP01,5/21/07 13:30,102.024,Down,9.5633,,29.5038,
KSBP01,5/21/07 13:30,102.513,Down,9.5653,,29.5061,
KSBP01,5/21/07 13:30,103.009,Down,9.5648,,29.5061,
KSBP01,5/21/07 13:30,103.478,Down,9.5652,,29.5061,
KSBP01,5/21/07 13:30,103.995,Down,9.5648,,29.5061,
KSBP01,5/21/07 13:30,104.569,Down,9.5645,,29.5059,
KSBP01,5/21/07 13:30,104.967,Down,9.5646,,29.5064,
KSBP01,5/21/07 13:30,105.496,Down,9.5654,,29.5084,
KSBP01,5/21/07 13:30,106.059,Down,9.5646,,29.509,
KSBP01,5/21/07 13:30,106.519,Down,9.5651,,29.5092,
KSBP01,5/21/07 13:30,106.98,Down,9.5656,,29.509,
KSBP01,5/21/07 13:30,107.521,Down,9.5652,,29.5098,
KSBP01,5/21/07 13:30,108.011,Down,9.5645,,29.511,
KSBP01,5/21/07 13:30,108.546,Down,9.553,,29.5152,
KSBP01,5/21/07 13:30,108.96,Down,9.5468,,29.5171,
KSBP01,5/21/07 13:30,109.532,Down,9.5484,,29.5171,
KSBP01,5/21/07 13:30,110.029,Down,9.55,,29.517,
KSBP01,5/21/07 13:30,110.53,Down,9.5487,,29.5167,
KSBP01,5/21/07 13:30,110.981,Down,9.5527,,29.5161,
KSBP01,5/21/07 13:30,111.479,Down,9.5541,,29.5155,
KSBP01,5/21/07 13:30,111.98,Down,9.5547,,29.515,
KSBP01,5/21/07 13:30,112.444,Down,9.5484,,29.5159,
KSBP01,5/21/07 13:30,112.973,Down,9.5505,,29.5165,
KSBP01,5/21/07 13:30,113.483,Down,9.5545,,29.515,
KSBP01,5/21/07 13:30,114.02,Down,9.5493,,29.5164,
KSBP01,5/21/07 13:30,114.485,Down,9.5485,,29.5166,
KSBP01,5/21/07 13:30,115.022,Down,9.5471,,29.517,
KSBP01,5/21/07 13:30,115.5,Down,9.5477,,29.516,
KSBP01,5/21/07 13:30,116.055,Down,9.5479,,29.5149,
KSBP01,5/21/07 13:30,116.441,Down,9.5475,,29.5169,
KSBP01,5/21/07 13:30,116.947,Down,9.5476,,29.5169,
KSBP01,5/21/07 13:30,117.523,Down,9.5474,,29.517,
KSBP01,5/21/07 13:30,117.975,Down,9.5477,,29.5166,
KSBP01,5/21/07 13:30,118.513,Down,9.548,,29.5162,
KSBP01,5/21/07 13:30,119.036,Down,9.5483,,29.5159,
KSBP01,5/21/07 13:30,119.521,Down,9.5488,,29.5152,
KSBP01,5/21/07 13:30,119.968,Down,9.548,,29.516,
KSBP01,5/21/07 13:30,120.474,Down,9.5481,,29.5153,
KSBP01,5/21/07 13:30,120.991,Down,9.549,,29.5137,
KSBP01,5/21/07 13:30,121.508,Down,9.549,,29.5118,
KSBP01,5/21/07 13:30,122.016,Down,9.5498,,29.5122,
KSBP01,5/21/07 13:30,122.478,Down,9.5496,,29.5129,
KSBP01,5/21/07 13:30,123.012,Down,9.551,,29.5131,
KSBP01,5/21/07 13:30,123.471,Down,9.5507,,29.5097,
KSBP01,5/21/07 13:30,123.961,Down,9.55,,29.5097,
KSBP01,5/21/07 13:30,124.516,Down,9.5496,,29.51,
KSBP01,5/21/07 13:30,124.973,Down,9.5505,,29.5117,
KSBP01,5/21/07 13:30,125.453,Down,9.5506,,29.5119,
KSBP01,5/21/07 13:30,125.996,Down,9.5501,,29.5107,
KSBP01,5/21/07 13:30,126.484,Down,9.551,,29.512,
KSBP01,5/21/07 13:30,127.01,Down,9.5512,,29.513,
KSBP01,5/21/07 13:30,127.446,Down,9.5511,,29.5128,
KSBP01,5/21/07 13:30,127.978,Down,9.5501,,29.5105,
KSBP01,5/21/07 13:30,128.535,Down,9.5496,,29.5095,
KSBP01,5/21/07 13:30,128.96,Down,9.5492,,29.5096,
KSBP01,5/21/07 13:30,129.519,Down,9.5494,,29.5095,
KSBP01,5/21/07 13:30,130.018,Down,9.5495,,29.5094,
KSBP01,5/21/07 13:31,130.537,Down,9.5489,,29.5096,
KSBP01,5/21/07 13:31,131.024,Down,9.5487,,29.51,
KSBP01,5/21/07 13:31,131.504,Down,9.5485,,29.5101,
KSBP01,5/21/07 13:31,132.036,Down,9.5483,,29.5103,
KSBP01,5/21/07 13:31,132.55,Down,9.5478,,29.5109,
KSBP01,5/21/07 13:31,132.978,Down,9.5468,,29.5117,
KSBP01,5/21/07 13:31,133.483,Down,9.5475,,29.5116,
KSBP01,5/21/07 13:31,134.014,Down,9.549,,29.5111,
KSBP01,5/21/07 13:31,134.497,Down,9.5495,,29.5117,
KSBP01,5/21/07 13:31,135.007,Down,9.5497,,29.5124,
KSBP01,5/21/07 13:31,135.461,Down,9.5504,,29.5139,
KSBP01,5/21/07 13:31,136.013,Down,9.5519,,29.5169,
KSBP01,5/21/07 13:31,136.472,Down,9.5528,,29.5171,
KSBP01,5/21/07 13:31,136.986,Down,9.5532,,29.5172,
KSBP01,5/21/07 13:31,137.525,Down,9.5533,,29.516,
KSBP01,5/21/07 13:31,137.991,Down,9.5529,,29.5127,
KSBP01,5/21/07 13:31,138.515,Down,9.553,,29.5136,
KSBP01,5/21/07 13:31,138.977,Down,9.5532,,29.5117,
KSBP01,5/21/07 13:31,139.517,Down,9.5535,,29.5116,
KSBP01,5/21/07 13:31,140.007,Down,9.5536,,29.5114,
KSBP01,5/21/07 13:31,140.495,Down,9.5527,,29.5202,
KSBP01,5/21/07 13:31,141.015,Down,9.5519,,29.5247,
KSBP01,5/21/07 13:31,141.488,Down,9.5533,,29.523,
KSBP01,5/21/07 13:31,141.992,Down,9.5522,,29.5242,
KSBP01,5/21/07 13:31,142.474,Down,9.5521,,29.5249,
KSBP01,5/21/07 13:31,143.004,Down,9.5522,,29.5251,
KSBP01,5/21/07 13:31,143.448,Down,9.5528,,29.5241,
KSBP01,5/21/07 13:31,143.959,Down,9.5512,,29.527,
KSBP01,5/21/07 13:31,144.536,Down,9.5493,,29.5311,
KSBP01,5/21/07 13:31,144.955,Down,9.5492,,29.5319,
KSBP01,5/21/07 13:31,145.462,Down,9.5491,,29.5311,
KSBP01,5/21/07 13:31,145.991,Down,9.5469,,29.5322,
KSBP01,5/21/07 13:31,146.577,Down,9.5466,,29.5372,
KSBP01,5/21/07 13:31,146.933,Down,9.5464,,29.5369,
KSBP01,5/21/07 13:31,147.503,Down,9.5451,,29.5365,
KSBP01,5/21/07 13:31,148.058,Down,9.5452,,29.5381,
KSBP01,5/21/07 13:31,148.486,Down,9.5435,,29.5418,
KSBP01,5/21/07 13:31,149.011,Down,9.544,,29.541,
KSBP01,5/21/07 13:31,149.509,Down,9.5435,,29.5464,
KSBP01,5/21/07 13:31,150.075,Down,9.5424,,29.554,
KSBP01,5/21/07 13:31,150.442,Down,9.5429,,29.5545,
KSBP01,5/21/07 13:31,151.019,Down,9.5492,,29.5557,
KSBP01,5/21/07 13:31,151.542,Down,9.5512,,29.5562,
KSBP01,5/21/07 13:31,151.994,Down,9.5554,,29.5531,
KSBP01,5/21/07 13:31,152.471,Down,9.5553,,29.5498,
KSBP01,5/21/07 13:31,153.016,Down,9.5546,,29.5478,
KSBP01,5/21/07 13:31,153.545,Down,9.5552,,29.5474,
KSBP01,5/21/07 13:31,153.948,Down,9.5546,,29.5492,
KSBP01,5/21/07 13:31,154.504,Down,9.5549,,29.5498,
KSBP01,5/21/07 13:31,155.032,Down,9.555,,29.548,
KSBP01,5/21/07 13:31,155.489,Down,9.555,,29.5482,
KSBP01,5/21/07 13:31,156.015,Down,9.5537,,29.5453,
KSBP01,5/21/07 13:31,156.54,Down,9.5533,,29.5447,
KSBP01,5/21/07 13:31,156.968,Down,9.5516,,29.5387,
KSBP01,5/21/07 13:31,157.464,Down,9.5512,,29.5419,
KSBP01,5/21/07 13:31,157.981,Down,9.5516,,29.5422,
KSBP01,5/21/07 13:32,158.535,Down,9.5524,,29.5409,
KSBP01,5/21/07 13:32,158.975,Down,9.5525,,29.5394,
KSBP01,5/21/07 13:32,159.484,Down,9.552,,29.5393,
KSBP01,5/21/07 13:32,160.055,Down,9.5517,,29.5379,
KSBP01,5/21/07 13:32,160.478,Down,9.5521,,29.5392,
KSBP01,5/21/07 13:32,160.961,Down,9.552,,29.5394,
KSBP01,5/21/07 13:32,161.512,Down,9.554,,29.5426,
KSBP01,5/21/07 13:32,162.016,Down,9.5564,,29.5431,
KSBP01,5/21/07 13:32,162.469,Down,9.5567,,29.543,
KSBP01,5/21/07 13:32,163.015,Down,9.5588,,29.5481,
KSBP01,5/21/07 13:32,163.528,Down,9.5598,,29.5485,
KSBP01,5/21/07 13:32,164.018,Down,9.5611,,29.5484,
KSBP01,5/21/07 13:32,164.513,Down,9.5614,,29.5483,
KSBP01,5/21/07 13:32,165.024,Down,9.5609,,29.5483,
KSBP01,5/21/07 13:32,165.509,Down,9.5615,,29.5482,
KSBP01,5/21/07 13:32,165.968,Down,9.5617,,29.549,
KSBP01,5/21/07 13:32,166.51,Down,9.562,,29.5478,
KSBP01,5/21/07 13:32,167.039,Down,9.5616,,29.5492,
KSBP01,5/21/07 13:32,167.489,Down,9.5616,,29.5491,
KSBP01,5/21/07 13:32,167.988,Down,9.5617,,29.5491,
KSBP01,5/21/07 13:32,168.556,Down,9.5615,,29.5493,
KSBP01,5/21/07 13:32,168.983,Down,9.5616,,29.5495,
KSBP01,5/21/07 13:32,169.482,Down,9.5616,,29.5515,
KSBP01,5/21/07 13:32,169.977,Down,9.5617,,29.5515,
KSBP01,5/21/07 13:32,170.539,Down,9.5617,,29.5518,
KSBP01,5/21/07 13:32,170.934,Down,9.5624,,29.5554,
KSBP01,5/21/07 13:32,171.473,Down,9.5625,,29.5561,
KSBP01,5/21/07 13:32,171.998,Down,9.5626,,29.5552,
KSBP01,5/21/07 13:32,172.486,Down,9.5627,,29.5571,
KSBP01,5/21/07 13:32,172.982,Down,9.5625,,29.5556,
KSBP01,5/21/07 13:32,173.551,Down,9.5621,,29.5577,
KSBP01,5/21/07 13:32,174.011,Down,9.562,,29.5572,
KSBP01,5/21/07 13:32,174.512,Down,9.5617,,29.5582,
KSBP01,5/21/07 13:32,175.012,Down,9.5602,,29.5601,
KSBP01,5/21/07 13:32,175.515,Down,9.5617,,29.5576,
KSBP01,5/21/07 13:32,175.985,Down,9.5607,,29.5583,
KSBP01,5/21/07 13:32,176.481,Down,9.5621,,29.5558,
KSBP01,5/21/07 13:32,176.995,Down,9.5621,,29.5568,
KSBP01,5/21/07 13:32,177.526,Down,9.5624,,29.5565,
KSBP01,5/21/07 13:32,178.006,Down,9.5617,,29.5571,
KSBP01,5/21/07 13:32,178.516,Down,9.5612,,29.5577,
KSBP01,5/21/07 13:32,179.016,Down,9.5629,,29.5548,
KSBP01,5/21/07 13:32,179.499,Down,9.5633,,29.5545,
KSBP01,5/21/07 13:32,180.046,Down,9.5639,,29.554,
KSBP01,5/21/07 13:32,180.507,Down,9.5636,,29.5539,
KSBP01,5/21/07 13:32,181.025,Down,9.564,,29.5543,
KSBP01,5/21/07 13:32,181.497,Down,9.563,,29.5535,
KSBP01,5/21/07 13:32,182.002,Down,9.5418,,29.5844,
KSBP01,5/21/07 13:32,182.446,Down,9.5354,,29.593,
KSBP01,5/21/07 13:32,182.983,Down,9.5414,,29.5844,
KSBP01,5/21/07 13:32,183.494,Down,9.545,,29.5784,
KSBP01,5/21/07 13:32,183.959,Down,9.5407,,29.5864,
KSBP01,5/21/07 13:32,184.452,Down,9.5381,,29.5891,
KSBP01,5/21/07 13:33,185.038,Down,9.5494,,29.5738,
KSBP01,5/21/07 13:33,185.517,Down,9.5528,,29.5702,
KSBP01,5/21/07 13:33,186.007,Down,9.5524,,29.5707,
KSBP01,5/21/07 13:33,186.541,Down,9.5528,,29.5702,
KSBP01,5/21/07 13:33,187.032,Down,9.5531,,29.5697,
KSBP01,5/21/07 13:33,187.507,Down,9.5517,,29.5711,
KSBP01,5/21/07 13:33,187.982,Down,9.5553,,29.5693,
KSBP01,5/21/07 13:33,188.454,Down,9.5561,,29.5688,
KSBP01,5/21/07 13:33,189.023,Down,9.5569,,29.5702,
KSBP01,5/21/07 13:33,189.451,Down,9.5493,,29.5809,
KSBP01,5/21/07 13:33,189.987,Down,9.5467,,29.5817,
KSBP01,5/21/07 13:33,190.523,Down,9.5499,,29.5764,
KSBP01,5/21/07 13:33,191.016,Down,9.5468,,29.581,
KSBP01,5/21/07 13:33,191.488,Down,9.5398,,29.5899,
KSBP01,5/21/07 13:33,192.016,Down,9.542,,29.5872,
KSBP01,5/21/07 13:33,192.459,Down,9.5308,,29.6028,
KSBP01,5/21/07 13:33,193.021,Down,9.518,,29.6201,
KSBP01,5/21/07 13:33,193.483,Down,9.5191,,29.6184,
KSBP01,5/21/07 13:33,194.004,Down,9.5317,,29.6018,
KSBP01,5/21/07 13:33,194.486,Down,9.5265,,29.6093,
KSBP01,5/21/07 13:33,195.048,Down,9.5242,,29.6143,
KSBP01,5/21/07 13:33,195.509,Down,9.5291,,29.6072,
KSBP01,5/21/07 13:33,195.999,Down,9.5168,,29.622,
KSBP01,5/21/07 13:33,196.512,Down,9.5058,,29.6362,
KSBP01,5/21/07 13:33,197.013,Down,9.5045,,29.6371,
KSBP01,5/21/07 13:33,197.507,Down,9.4979,,29.643,
KSBP01,5/21/07 13:33,197.974,Down,9.4882,,29.6524,
KSBP01,5/21/07 13:33,198.53,Down,9.4921,,29.6481,
KSBP01,5/21/07 13:33,198.984,Down,9.4951,,29.6453,
KSBP01,5/21/07 13:33,199.518,Down,9.5093,,29.634,
